City,Location,Project Name,Property Title,Property Type,Unit Type,Area,Price (₹),Agent Name,Property Link
Jaipur,"Jhotwara, Jaipur",,276 Sq.Ft. Retail Shop in R-Tech Mall Sirsi Road,Shop,Shop,Jhotwara,3000000,R Tech Group ,https://www.squareyards.com/resale-276-sq-ft-retail-shop-in-r-tech-mall-sirsi-road/8776999
Jaipur,"Jaisinghpura, Jaipur",,70 Sq.Yd. Plot in Govindam Residency,Plot,N/A,Jaisinghpura,3496500,Alka Vijay ,https://www.squareyards.com/resale-70-sq-yd-plot-in-govindam-residency/9005135
Jaipur,"Ajmer Road, Jaipur",Gokul Enclave,111 Sq.Yd. Plot in Gokul Enclave,Plot,N/A,Ajmer Road,1554000,Dharmender Kumar ,https://www.squareyards.com/resale-111-sq-yd-plot-in-gokul-enclave/9059465
Jaipur,"Pratap Nagar, Jaipur",,3 BHK 2000 Sq.Ft. Apartment in Sunny Square Partap Nagar,Apartment,3 BHK,Pratap Nagar,6700000,Amit Kaushik ,https://www.squareyards.com/resale-3-bhk-2000-sq-ft-apartment-in-sunny-square-partap-nagar/8518074
Jaipur,"Malviya Nagar, Jaipur",,38 Sq.Yd. Plot in Open Plot 150,Plot,N/A,Malviya Nagar,0,Mohar Singh  ,https://www.squareyards.com/resale-38-sq-yd-plot-in-open-plot-150/8438110
Jaipur,"New Sanganer Road, Jaipur",,3 BHK + Pooja Room 1470 Sq.Ft. Builder Floor in Ag Heights,Builder Floor,3 BHK,New Sanganer Road,8400000,Sanchit jain ,https://www.squareyards.com/resale-3-bhk-pooja-room-1470-sq-ft-builder-floor-in-ag-heights/9180894
Jaipur,"Bhankrota, Jaipur",The Century Elite,2 BHK 947 Sq.Ft. Apartment in The Century Elite,Apartment,2 BHK,Bhankrota,4700000,Vikram Singh ,https://www.squareyards.com/resale-2-bhk-947-sq-ft-apartment-in-the-century-elite/9182554
Jaipur,"Nayla, Jaipur",,178 Sq.Yd. Plot in Nayla,Plot,N/A,Nayla,6408000,Ravi sharma ,https://www.squareyards.com/resale-178-sq-yd-plot-in-nayla/9289665
Jaipur,"Malviya Nagar, Jaipur",,689 Sq.Ft. Office Space in World Trade Park,Office Space,Office Space,Malviya Nagar,16265200,Hemant,https://www.squareyards.com/resale-689-sq-ft-office-space-in-world-trade-park/9194780
Jaipur,"Sirsi Road, Jaipur",,3 BHK 2150 Sq.Ft. Villa in Anandam Villa Radha Vihar,Villa,3 BHK,Sirsi Road,9511000,saksham Choudhary ,https://www.squareyards.com/resale-3-bhk-2150-sq-ft-villa-in-anandam-villa-radha-vihar/9234826
Jaipur,"Nayla, Jaipur",,200 Sq.Yd. Plot in The Riyasat Delight ,Plot,N/A,Nayla,7200000,shivram paridwal ,https://www.squareyards.com/resale-200-sq-yd-plot-in-the-riyasat-delight/9369395
Jaipur,"Jagatpura, Jaipur",VN Exclusive 444,2 BHK 1010 Sq.Ft. Apartment in VN Exclusive 444,Apartment,2 BHK,Jagatpura,5252001,deepak ,https://www.squareyards.com/resale-2-bhk-1010-sq-ft-apartment-in-vn-exclusive-444/9249590
Jaipur,"Kalwara, Jaipur",Galaxy Enclave Kalwara,6 BHK 452 Sq.Yd. Apartment in Galaxy Enclave Kalwara,Apartment,6 BHK,Kalwara,27000000,Suresh Chand Raiger ,https://www.squareyards.com/resale-6-bhk-452-sq-yd-apartment-in-galaxy-enclave-kalwara/9087603
Jaipur,"Jaisinghpura, Jaipur",,2 BHK + Pooja Room 664 Sq.Ft. Apartment in Govindam Group,Apartment,2 BHK,Jaisinghpura,2600000,Govindam Group,https://www.squareyards.com/resale-2-bhk-pooja-room-664-sq-ft-apartment-in-govindam-group/9262480
Jaipur,"Chittora, Jaipur",,152 Sq.Yd. Plot in Jai Sagar City,Plot,N/A,Chittora,3412400,Shyam Horizon Property ,https://www.squareyards.com/resale-152-sq-yd-plot-in-jai-sagar-city/9362356
Jaipur,"Kapoorawala, Jaipur",,291 Sq.Yd. Plot in Kapoorawala,Plot,N/A,Kapoorawala,6387450,Surendar Singh ,https://www.squareyards.com/resale-291-sq-yd-plot-in-kapoorawala/9188370
Jaipur,"Ajmer Road, Jaipur",,138 Sq.Yd. Plot in Ajmer Road,Plot,N/A,Ajmer Road,1517862,Hemant singh ,https://www.squareyards.com/resale-138-sq-yd-plot-in-ajmer-road/9168347
Jaipur,"Sirsi Road, Jaipur",,3 BHK 1739 Sq.Ft. Villa in Sirsi Road,Villa,3 BHK,Sirsi Road,17001500,vinod pareek ,https://www.squareyards.com/resale-3-bhk-1739-sq-ft-villa-in-sirsi-road/9342070
Jaipur,"Mohanpura, Jaipur",,69 Sq.Yd. Plot in Mohanpura,Plot,N/A,Mohanpura,2270100,Gurjinder singh ,https://www.squareyards.com/resale-69-sq-yd-plot-in-mohanpura/9147424
Jaipur,"Kapoorawala, Jaipur",,100 Sq.Yd. Plot in Raghav Vihar,Plot,N/A,Kapoorawala,1695000,Sachin Choudhary,https://www.squareyards.com/resale-100-sq-yd-plot-in-raghav-vihar/9040247
Jaipur,"Tonk Road, Jaipur",,100 Sq.Yd. Plot in Ganesh Vihar Vistar ,Plot,N/A,Tonk Road,3700000,Manish Jangid,https://www.squareyards.com/resale-100-sq-yd-plot-in-ganesh-vihar-vistar/9154597
Jaipur,"Bani Park, Jaipur",ARG Maharaja Apartment,2 BHK 1150 Sq.Ft. Apartment in ARG Maharaja Apartment,Apartment,2 BHK,Bani Park,7800000,Kunwar Sandeep Singh Shekhawat ,https://www.squareyards.com/resale-2-bhk-1150-sq-ft-apartment-in-arg-maharaja-apartment/9026112
Jaipur,"Kotputli, Jaipur",Mahaveer Mangalam Bagh,150 Sq.Yd. Plot in Mahaveer Mangalam Bagh,Plot,N/A,Kotputli,2422500,Shiv Kumar ,https://www.squareyards.com/resale-150-sq-yd-plot-in-mahaveer-mangalam-bagh/9308406
Jaipur,"Patrakar Colony, Jaipur",,150 Sq.Yd. Plot in Patrakar Colony,Plot,N/A,Patrakar Colony,9750000,Paul ,https://www.squareyards.com/resale-150-sq-yd-plot-in-patrakar-colony/9086870
Jaipur,"Bhambori, Jaipur",,100 Sq.Yd. Plot in Bhambori,Plot,N/A,Bhambori,1500000,Avinash CHANDA ,https://www.squareyards.com/resale-100-sq-yd-plot-in-bhambori/9123460
Jaipur,"Ramnagariya, Jaipur",Okay Plus Solitaire Suites,Studio  403 Sq.Ft. Apartment in Okay Plus Solitaire Suites,Apartment,Studio,Ramnagariya,2700000,ANNU KUMAR JAIN ,https://www.squareyards.com/resale-studio-403-sq-ft-apartment-in-okay-plus-solitaire-suites/8899344
Jaipur,"Gandhi Path, Jaipur",,3 BHK 93 Sq.Yd. Villa in Gandhi Path,Villa,3 BHK,Gandhi Path,11000000,MAHENDRA SINGH ,https://www.squareyards.com/resale-3-bhk-93-sq-yd-villa-in-gandhi-path/9091755
Jaipur,"Kalwar Road, Jaipur",,4 BHK 126 Sq.Ft. Villa in Kalwar Road,Villa,4 BHK,Kalwar Road,9900000,Narpat Singh ,https://www.squareyards.com/resale-4-bhk-126-sq-ft-villa-in-kalwar-road/9026964
Jaipur,"Mahaveer Nagar, Jaipur",,500 Sq.Yd. Plot in Mahaveer Nagar,Plot,N/A,Mahaveer Nagar,100000000,LALI PROPERTIES.COM ,https://www.squareyards.com/resale-500-sq-yd-plot-in-mahaveer-nagar/9245215
Jaipur,"Renwal Manji, Jaipur",SVN Future Home,725 Sq.Ft. Plot in SVN Future Home,Plot,N/A,Renwal Manji,7500000,s k Yadav ,https://www.squareyards.com/resale-725-sq-ft-plot-in-svn-future-home/9319809
Jaipur,"Jaisinghpura, Jaipur",,170 Sq.Yd. Plot in Jaisinghpura,Plot,N/A,Jaisinghpura,5100000,Suman Maan ,https://www.squareyards.com/resale-170-sq-yd-plot-in-jaisinghpura/9364688
Jaipur,"Paldi Parsa, Jaipur",Premier Arise,Studio  466 Sq.Ft. Apartment in Premier Arise,Apartment,Studio,Paldi Parsa,2097000,Xpert Homez ,https://www.squareyards.com/resale-studio-466-sq-ft-apartment-in-premier-arise/8974470
Jaipur,"Khatu Shyam ji, Jaipur",,500 Sq.Yd. Plot in Khatu Shyam Ji,Plot,N/A,Khatu Shyam ji,2000000,Sunil Kumar ,https://www.squareyards.com/resale-500-sq-yd-plot-in-khatu-shyam-ji/9033813
Jaipur,"Kalwar Road, Jaipur",,71 Sq.Yd. Plot in Hari Nagar,Plot,N/A,Kalwar Road,3020000,SP HOUSING INFRASTRUCTURE ,https://www.squareyards.com/resale-71-sq-yd-plot-in-hari-nagar/8737254
Jaipur,"Jagatpura, Jaipur",,4 BHK + Pooja Room 1850 Sq.Ft. Apartment in Jagatpura,Apartment,4 BHK,Jagatpura,12500000,SANJAY KUMAR ,https://www.squareyards.com/resale-4-bhk-pooja-room-1850-sq-ft-apartment-in-jagatpura/9197056
Jaipur,"Gandhi Path, Jaipur",,5 BHK + Pooja Room 4850 Sq.Ft. Villa in Dream Luxury Kothi Gandhi,Villa,5 BHK,Gandhi Path,23110000,Sharwan Choudhary ,https://www.squareyards.com/resale-5-bhk-pooja-room-4850-sq-ft-villa-in-dream-luxury-kothi-gandhi/9199315
Jaipur,"Sanganer, Jaipur",,111 Sq.Yd. Plot in Bank Officers Colony,Plot,N/A,Sanganer,5100000,Mahendra Yadav ,https://www.squareyards.com/resale-111-sq-yd-plot-in-bank-officers-colony/9346786
Jaipur,"Shivdaspura, Jaipur",,50 Sq.Mt. Land in Shivdaspura,Land,Land,Shivdaspura,4500000,ShreeJi Home ,https://www.squareyards.com/resale-50-sq-mt-land-in-shivdaspura/9347364
Jaipur,"Sikar Road, Jaipur",,111 Sq.Yd. Plot in Vaibhav Anclev ,Plot,N/A,Sikar Road,3245000,Abhishek sharma ,https://www.squareyards.com/resale-111-sq-yd-plot-in-vaibhav-anclev/9349500
Jaipur,"Gandhi Path, Jaipur",,5 BHK + Pooja Room 4000 Sq.Ft. Villa in Gandhi Path,Villa,5 BHK,Gandhi Path,25000000,JAINARAYAN ,https://www.squareyards.com/resale-5-bhk-pooja-room-4000-sq-ft-villa-in-gandhi-path/8688329
Jaipur,"Nari Ka Bas, Jaipur",Ansal Sushant City,1351 Sq.Yd. Plot in Ansal Sushant City,Plot,N/A,Nari Ka Bas,24300000,Yatendra Kumar Verma ,https://www.squareyards.com/resale-1351-sq-yd-plot-in-ansal-sushant-city/8689714
Jaipur,"Ekta Nagar, Jaipur",Bhumija Prime,180 Sq.Yd. Plot in Bhumija Prime,Plot,N/A,Ekta Nagar,4800000,Kuldeep Singh ,https://www.squareyards.com/resale-180-sq-yd-plot-in-bhumija-prime/9211072
Jaipur,"Gajsinghpur, Jaipur",Kedia Panchwati,3 BHK 72 Sq.Mt. Villa in Kedia Panchwati,Villa,3 BHK,Gajsinghpur,11000000,Umesh sharma ,https://www.squareyards.com/resale-3-bhk-72-sq-mt-villa-in-kedia-panchwati/9187230
Jaipur,"DelhI-Jaipur Expressway, Jaipur",,1290 Sq.Ft. Plot in Delhi-Jaipur expressway,Plot,N/A,DelhI-Jaipur Expressway,15576000,pramod kumar ,https://www.squareyards.com/resale-1290-sq-ft-plot-in-delhi-jaipur-expressway/8811461
Jaipur,"Sumer Nagar, Jaipur",,2 BHK 1000 Sq.Ft. Apartment in Sumer Nagar ,Apartment,2 BHK,Sumer Nagar,3600000,Jitendra Pamnani ,https://www.squareyards.com/resale-2-bhk-1000-sq-ft-apartment-in-sumer-nagar/9097929
Jaipur,"Chaksu, Jaipur",,111 Sq.Yd. Plot in Southern Avenue Chaksu ja,Plot,N/A,Chaksu,3050000,SHISHUPAL SHARMA ,https://www.squareyards.com/resale-111-sq-yd-plot-in-southern-avenue-chaksu-ja/8944862
Jaipur,"Ajmer Road, Jaipur",,3 BHK + Pooja Room 1632 Sq.Ft. Apartment in Sunrise Wtwa Height,Apartment,3 BHK,Ajmer Road,8523000,Rakesh buhadiya ,https://www.squareyards.com/resale-3-bhk-pooja-room-1632-sq-ft-apartment-in-sunrise-wtwa-height/8837495
Jaipur,"Ajmer Road, Jaipur",,Studio  + Pooja Room 648 Sq.Ft. Apartment in Manglam Pink West ,Apartment,Studio,Ajmer Road,5500023,Amit Soni ,https://www.squareyards.com/resale-studio-pooja-room-648-sq-ft-apartment-in-manglam-pink-west/9078728
Jaipur,"Kankha Ki Dhani, Jaipur",Dhanuka Sunshine Prime,2 BHK 1045 Sq.Ft. Apartment in Dhanuka Sunshine Prime,Apartment,2 BHK,Kankha Ki Dhani,0,harish mittal ,https://www.squareyards.com/resale-2-bhk-1045-sq-ft-apartment-in-dhanuka-sunshine-prime/9189420
Jaipur,"Thikariya, Jaipur",Yaduraj Samsara,100 Sq.Yd. Plot in Yaduraj Samsara,Plot,N/A,Thikariya,4000000,Bhagchand Vashinav ,https://www.squareyards.com/resale-100-sq-yd-plot-in-yaduraj-samsara/9075589
Jaipur,"Jaipur Ajmer Express Highway, Jaipur",,100 Sq.Yd. Plot in Dwarika The Model Town,Plot,N/A,Jaipur Ajmer Express Highway,3395000,Kapil Kumawat ,https://www.squareyards.com/resale-100-sq-yd-plot-in-dwarika-the-model-town/8158134
Jaipur,"Jagatpura, Jaipur",The Nest,174 Sq.Yd. Plot in The Nest,Plot,N/A,Jagatpura,6600000,Shree Ridhi sidhi property ,https://www.squareyards.com/resale-174-sq-yd-plot-in-the-nest/9088261
Jaipur,"Malviya Nagar, Jaipur",,391 Sq.Ft. Retail Shop in Emporio Mall,Shop,Shop,Malviya Nagar,8000000,R Tech Group ,https://www.squareyards.com/resale-391-sq-ft-retail-shop-in-emporio-mall/8777966
Jaipur,"Vaishali Nagar, Jaipur",,102 Sq.Yd. Plot in Vaishali Nagar,Plot,N/A,Vaishali Nagar,0,Alka Vijay ,https://www.squareyards.com/resale-102-sq-yd-plot-in-vaishali-nagar/8877847
Surat,"Vesu, Surat",,3 BHK 2210 Sq.Ft. Apartment in Happy Elanza,Apartment,3 BHK,Vesu,16500000,Priyesh Panwala ,https://www.squareyards.com/resale-3-bhk-2210-sq-ft-apartment-in-happy-elanza/8879476
Surat,"Vesu, Surat",,4 BHK 3880 Sq.Ft. Apartment in Vesu,Apartment,4 BHK,Vesu,35000000,Ashwin Parmar ,https://www.squareyards.com/resale-4-bhk-3880-sq-ft-apartment-in-vesu/9386574
Surat,"Varachha, Surat",,2 BHK 1150 Sq.Ft. Apartment in Varachha,Apartment,2 BHK,Varachha,3200000,Hishant Karanpuria,https://www.squareyards.com/resale-2-bhk-1150-sq-ft-apartment-in-varachha/9315627
Surat,"Dindoli, Surat",,3 BHK + Extra Room 1440 Sq.Ft. Independent House in Dindoli,Independent House,3 BHK,Dindoli,6500000,Shrikant Iyer,https://www.squareyards.com/resale-3-bhk-extra-room-1440-sq-ft-independent-house-in-dindoli/9274109
Surat,"Bhimrad, Surat",,3 BHK 1152 Sq.Ft. Apartment in White Wings Flamingo,Apartment,3 BHK,Bhimrad,9000000,Siddharth Bhagat,https://www.squareyards.com/resale-3-bhk-1152-sq-ft-apartment-in-white-wings-flamingo/9279055
Surat,"Palanpur, Surat",,2 BHK 1170 Sq.Ft. Apartment in Palanpur,Apartment,2 BHK,Palanpur,4500000,Manoj Chandwani ,https://www.squareyards.com/resale-2-bhk-1170-sq-ft-apartment-in-palanpur/9285075
Surat,"Althan, Surat",,3 BHK 1906 Sq.Ft. Apartment in Althan,Apartment,3 BHK,Althan,8000000,Sunil Pal ,https://www.squareyards.com/resale-3-bhk-1906-sq-ft-apartment-in-althan/9376264
Surat,"Palanpur, Surat",,3 BHK + Extra Room 1650 Sq.Ft. Apartment in Palanpur,Apartment,3 BHK,Palanpur,5500000,Kinjal Amitkumar Trivedi ,https://www.squareyards.com/resale-3-bhk-extra-room-1650-sq-ft-apartment-in-palanpur/9291934
Surat,"Pal, Surat",,3 BHK 2340 Sq.Ft. Apartment in Pal,Apartment,3 BHK,Pal,11351000,Jagdish Kareliya ,https://www.squareyards.com/resale-3-bhk-2340-sq-ft-apartment-in-pal/9282597
Surat,"Adajan, Surat",,4 BHK 2800 Sq.Ft. Apartment in Adajan,Apartment,4 BHK,Adajan,12200000,Jitesh Zanzmera ,https://www.squareyards.com/resale-4-bhk-2800-sq-ft-apartment-in-adajan/9309389
Surat,"Pal, Surat",,2 BHK 1180 Sq.Ft. Apartment in Shantideep Residency,Apartment,2 BHK,Pal,6000000,Vipul,https://www.squareyards.com/resale-2-bhk-1180-sq-ft-apartment-in-shantideep-residency/9143190
Surat,"Jahangirabad, Surat",,3 BHK 1800 Sq.Ft. Builder Floor in Jahangirabad,Builder Floor,3 BHK,Jahangirabad,7500000,Bhavin Variyav ,https://www.squareyards.com/resale-3-bhk-1800-sq-ft-builder-floor-in-jahangirabad/9105347
Surat,"Pal, Surat",,3 BHK + Pooja Room 1800 Sq.Ft. Apartment in Shreepaf,Apartment,3 BHK,Pal,11500000,Pranav Properties ,https://www.squareyards.com/resale-3-bhk-pooja-room-1800-sq-ft-apartment-in-shreepaf/9118415
Surat,"Kumbhariya, Surat",,2 BHK + Pooja Room 1070 Sq.Ft. Apartment in Kumbhariya,Apartment,2 BHK,Kumbhariya,6000000,sushil Agarwal ,https://www.squareyards.com/resale-2-bhk-pooja-room-1070-sq-ft-apartment-in-kumbhariya/9359551
Surat,"Adajan, Surat",,3 BHK 1455 Sq.Ft. Apartment in Adajan,Apartment,3 BHK,Adajan,6700000,Sanjay,https://www.squareyards.com/resale-3-bhk-1455-sq-ft-apartment-in-adajan/9036494
Surat,"Vesu, Surat",,3 BHK 1100 Sq.Ft. Apartment in Vesu,Apartment,3 BHK,Vesu,8500000,Vineet Dudheria ,https://www.squareyards.com/resale-3-bhk-1100-sq-ft-apartment-in-vesu/9318045
Surat,"Bamroli, Surat",,2 BHK 1000 Sq.Ft. Apartment in Swagat Homes,Apartment,2 BHK,Bamroli,3451000,Tanishq Bhatia,https://www.squareyards.com/resale-2-bhk-1000-sq-ft-apartment-in-swagat-homes/8981712
Surat,"Althan, Surat",,3 BHK 1525 Sq.Ft. Apartment in Aagam Height ,Apartment,3 BHK,Althan,11500000,ANIMESH PRAVINCHANDRA GAJJAR ,https://www.squareyards.com/resale-3-bhk-1525-sq-ft-apartment-in-aagam-height/8916185
Surat,"Palsana, Surat",,70 Sq.Yd. Plot in Khodiyar Villa,Plot,N/A,Palsana,1400000,balaji estate ,https://www.squareyards.com/resale-70-sq-yd-plot-in-khodiyar-villa/8957095
Surat,"Vesu, Surat",,3 BHK 2500 Sq.Ft. Apartment in Pramukh Rivanta,Apartment,3 BHK,Vesu,13750000,sanjay vakharia ,https://www.squareyards.com/resale-3-bhk-2500-sq-ft-apartment-in-pramukh-rivanta/8980298
Surat,"New City Light, Surat",SU Crimson Palace,"4 BHK + Pooja Room,Servant Room 3520 Sq.Ft. Apartment in SU Crimson Palace",Apartment,4 BHK,New City Light,23500000,Pradeep Varma ,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-3520-sq-ft-apartment-in-su-crimson-palace/9247129
Surat,"Althan, Surat",,3 BHK 2295 Sq.Ft. Apartment in Unison Antriksh,Apartment,3 BHK,Althan,12100000,Singh Sahil Rajubhai ,https://www.squareyards.com/resale-3-bhk-2295-sq-ft-apartment-in-unison-antriksh/8808216
Surat,"Adajan, Surat",,3 BHK 915 Sq.Ft. Independent House in Bungalow,Independent House,3 BHK,Adajan,21984620,Machhi Ketan Rameshbhai ,https://www.squareyards.com/resale-3-bhk-915-sq-ft-independent-house-in-bungalow/8857640
Surat,"Adajan, Surat",,3 BHK 133 Sq.Yd. Independent House in Samarpan,Independent House,3 BHK,Adajan,12700000,Mahesh Kareliya ,https://www.squareyards.com/resale-3-bhk-133-sq-yd-independent-house-in-samarpan/8947556
Surat,"Adajan, Surat",,"6 BHK + Pooja Room 2200 Sq.Ft. Villa in Nr, Dmart Adajan",Villa,6 BHK,Adajan,10000000,Vivekanand ,https://www.squareyards.com/resale-6-bhk-pooja-room-2200-sq-ft-villa-in-nr-dmart-adajan/8993182
Surat,"Pal Gam, Surat",,3 BHK 2420 Sq.Ft. Apartment in Pal Gam,Apartment,3 BHK,Pal Gam,14111970,Vikram Patel ,https://www.squareyards.com/resale-3-bhk-2420-sq-ft-apartment-in-pal-gam/8755157
Surat,"Vesu, Surat",,3 BHK 1569 Sq.Ft. Apartment in Sai Samarth Residancy,Apartment,3 BHK,Vesu,6535460,Pappu Kapadia ,https://www.squareyards.com/resale-3-bhk-1569-sq-ft-apartment-in-sai-samarth-residancy/8700666
Surat,"Athwa, Surat",,"5 BHK + Pooja Room,Study Room,Extra Room 6470 Sq.Ft. Independent House in Athwa",Independent House,5 BHK,Athwa,40000000,manthan,https://www.squareyards.com/resale-5-bhk-pooja-room-study-room-extra-room-6470-sq-ft-independent-house-in-athwa/9079698
Surat,"Kosamba, Surat",,770 Sq.Ft. Plot in Kosamba,Plot,N/A,Kosamba,550000,saiyad soheb,https://www.squareyards.com/resale-770-sq-ft-plot-in-kosamba/9190735
Surat,"Vip Road Vesu, Surat",,1792 Sq.Ft. Office Space in VIP Road Vesu,Office Space,Office Space,Vip Road Vesu,10752000,lucky agrawal,https://www.squareyards.com/resale-1792-sq-ft-office-space-in-vip-road-vesu/9041046
Surat,"Rander Road, Surat",,3 BHK 1530 Sq.Ft. Villa in Shiv Darshan Society,Villa,3 BHK,Rander Road,8000000,Priyesh Panwala ,https://www.squareyards.com/resale-3-bhk-1530-sq-ft-villa-in-shiv-darshan-society/8699235
Surat,"Palanpur, Surat",,2 BHK 1351 Sq.Ft. Apartment in Palanpur,Apartment,2 BHK,Palanpur,5743000,Manoj Chandwani ,https://www.squareyards.com/resale-2-bhk-1351-sq-ft-apartment-in-palanpur/9280091
Surat,"Dumas Road, Surat",Avadh Onella,4 BHK + Study Room 7585 Sq.Ft. Apartment in Avadh Onella,Apartment,4 BHK,Dumas Road,12000000,Sunil Pal ,https://www.squareyards.com/resale-4-bhk-study-room-7585-sq-ft-apartment-in-avadh-onella/9251916
Surat,"Jahangirabad, Surat",,2 BHK 850 Sq.Ft. Builder Floor in Jahangirabad,Builder Floor,2 BHK,Jahangirabad,4151000,Bhavin Variyav ,https://www.squareyards.com/resale-2-bhk-850-sq-ft-builder-floor-in-jahangirabad/9083660
Surat,"Adajan, Surat",,4 BHK 900 Sq.Ft. Independent House in Lp Savani Circle ,Independent House,4 BHK,Adajan,13000000,Kinjal Amitkumar Trivedi ,https://www.squareyards.com/resale-4-bhk-900-sq-ft-independent-house-in-lp-savani-circle/9301208
Surat,"Parley Point, Surat",,2000 Sq.Yd. Plot in Surat,Plot,N/A,Parley Point,300000000,Pranav Properties ,https://www.squareyards.com/resale-2000-sq-yd-plot-in-surat/9348568
Surat,"Palanpur, Surat",,420 Sq.Ft. Office Space in Green Palladia ,Office Space,Office Space,Palanpur,2350000,Jagdish Kareliya ,https://www.squareyards.com/resale-420-sq-ft-office-space-in-green-palladia/9202940
Surat,"Kumbhariya, Surat",,2 BHK + Pooja Room 1070 Sq.Ft. Apartment in Kumbhariya,Apartment,2 BHK,Kumbhariya,6100000,sushil Agarwal ,https://www.squareyards.com/resale-2-bhk-pooja-room-1070-sq-ft-apartment-in-kumbhariya/9359555
Surat,"Adajan, Surat",,2 BHK 1285 Sq.Ft. Apartment in Lp Savani Circle Pal Adaj,Apartment,2 BHK,Adajan,4500000,Jitesh Zanzmera ,https://www.squareyards.com/resale-2-bhk-1285-sq-ft-apartment-in-lp-savani-circle-pal-adaj/9181874
Surat,"Vesu, Surat",,3 BHK 1500 Sq.Ft. Apartment in Vesu,Apartment,3 BHK,Vesu,9500000,Vineet Dudheria ,https://www.squareyards.com/resale-3-bhk-1500-sq-ft-apartment-in-vesu/9323670
Surat,"Dumas, Surat",,4 BHK 3500 Sq.Ft. Apartment in Express Realty,Apartment,4 BHK,Dumas,15650477,Ashwin Parmar ,https://www.squareyards.com/resale-4-bhk-3500-sq-ft-apartment-in-express-realty/9179326
Surat,"Bhestan, Surat",,2 BHK 1220 Sq.Ft. Apartment in Mulberry Heaven ,Apartment,2 BHK,Bhestan,3600000,ANIMESH PRAVINCHANDRA GAJJAR ,https://www.squareyards.com/resale-2-bhk-1220-sq-ft-apartment-in-mulberry-heaven/8916722
Surat,"Palsana, Surat",,75 Sq.Yd. Plot in Palsana,Plot,N/A,Palsana,1500000,balaji estate ,https://www.squareyards.com/resale-75-sq-yd-plot-in-palsana/8913620
Surat,"Canal Road, Surat",,4 BHK + Pooja Room 3150 Sq.Ft. Apartment in Canal Road,Apartment,4 BHK,Canal Road,21100000,Pradeep Varma ,https://www.squareyards.com/resale-4-bhk-pooja-room-3150-sq-ft-apartment-in-canal-road/9315196
Surat,"Adajan, Surat",,3 BHK 915 Sq.Ft. Independent House in Bungalow,Independent House,3 BHK,Adajan,21974960,Machhi Ketan Rameshbhai ,https://www.squareyards.com/resale-3-bhk-915-sq-ft-independent-house-in-bungalow/8857639
Surat,"Althan, Surat",,3 BHK 1700 Sq.Ft. Apartment in Ornet House ,Apartment,3 BHK,Althan,7200000,sanjay vakharia ,https://www.squareyards.com/resale-3-bhk-1700-sq-ft-apartment-in-ornet-house/8641567
Surat,"Althan, Surat",,3 BHK 2295 Sq.Ft. Apartment in Unison Antriksh,Apartment,3 BHK,Althan,12133860,Singh Sahil Rajubhai ,https://www.squareyards.com/resale-3-bhk-2295-sq-ft-apartment-in-unison-antriksh/8808341
Surat,"Adajan, Surat",,3 BHK + Pooja Room 3500 Sq.Ft. Independent House in Adajan,Independent House,3 BHK,Adajan,11000000,Vivekanand ,https://www.squareyards.com/resale-3-bhk-pooja-room-3500-sq-ft-independent-house-in-adajan/8830203
Surat,"Adajan, Surat",,"3.5 BHK + Pooja Room,Extra Room 3000 Sq.Ft. Villa in Amardham Society, Adajan",Villa,3.5 BHK,Adajan,9500000,Priyesh Panwala ,https://www.squareyards.com/resale-3-5-bhk-pooja-room-extra-room-3000-sq-ft-villa-in-amardham-society-adajan/8917838
Surat,"Jahangirabad, Surat",,2 BHK 1315 Sq.Ft. Apartment in Jahangirabad,Apartment,2 BHK,Jahangirabad,4261000,Manoj Chandwani ,https://www.squareyards.com/resale-2-bhk-1315-sq-ft-apartment-in-jahangirabad/9310812
Surat,"New Althan, Surat",,2 BHK + Pooja Room 970 Sq.Ft. Apartment in Swagat Home,Apartment,2 BHK,New Althan,3000000,Sunil Pal ,https://www.squareyards.com/resale-2-bhk-pooja-room-970-sq-ft-apartment-in-swagat-home/9347052
Surat,"Jahangirabad, Surat",,3 BHK 1800 Sq.Ft. Builder Floor in Jahangirabad,Builder Floor,3 BHK,Jahangirabad,7505000,Bhavin Variyav ,https://www.squareyards.com/resale-3-bhk-1800-sq-ft-builder-floor-in-jahangirabad/9320583
